type,study,series,date_numeric,censored,d_x,date_yday,value
nonseasonal_dissolved,Study 2,Study 2.a,150,none,0.14285714285714285,NA,4.597114623931019
nonseasonal_dissolved,Study 2,Study 2.a,153,none,0.42857142857142855,NA,4.417048630206729
nonseasonal_dissolved,Study 2,Study 2.a,155,none,0.2857142857142857,NA,4.350965079769282
nonseasonal_dissolved,Study 2,Study 2.a,157,none,0.2857142857142857,NA,3.089142899770849
nonseasonal_dissolved,Study 2,Study 2.a,161,none,0.5714285714285714,NA,3.7564752710335747
nonseasonal_dissolved,Study 2,Study 2.a,162,none,0.14285714285714285,NA,4.8911418089254735
nonseasonal_dissolved,Study 2,Study 2.a,165,none,0.42857142857142855,NA,4.5780486811848995
nonseasonal_dissolved,Study 2,Study 2.a,170,none,0.7142857142857143,NA,3.1166052153951016
nonseasonal_dissolved,Study 2,Study 2.a,171,none,0.14285714285714285,NA,3.399887894310895
nonseasonal_dissolved,Study 2,Study 2.a,175,none,0.5714285714285714,NA,2.2704389889445276
nonseasonal_dissolved,Study 2,Study 2.a,176,none,0.14285714285714285,NA,1.8673529140138796
nonseasonal_dissolved,Study 2,Study 2.a,178,none,0.2857142857142857,NA,1.4932794665879383
nonseasonal_dissolved,Study 2,Study 2.a,182,none,0.5714285714285714,NA,3.328336879860199
nonseasonal_dissolved,Study 2,Study 2.a,183,none,0.14285714285714285,NA,3.124562962074828
nonseasonal_dissolved,Study 2,Study 2.a,185,none,0.2857142857142857,NA,4.758346352390306
nonseasonal_dissolved,Study 2,Study 2.a,190,none,0.7142857142857143,NA,4.5334501439432096
nonseasonal_dissolved,Study 2,Study 2.a,191,none,0.14285714285714285,NA,4.751362680667447
nonseasonal_dissolved,Study 2,Study 2.a,195,none,0.5714285714285714,NA,4.284871951214782
nonseasonal_dissolved,Study 2,Study 2.a,197,none,0.2857142857142857,NA,3.991674750654231
nonseasonal_dissolved,Study 2,Study 2.a,199,none,0.2857142857142857,NA,4.972143315274533
nonseasonal_dissolved,Study 2,Study 2.a,203,none,0.5714285714285714,NA,4.989263039599638
nonseasonal_dissolved,Study 2,Study 2.a,205,none,0.2857142857142857,NA,5.478081651110536
nonseasonal_dissolved,Study 2,Study 2.a,207,none,0.2857142857142857,NA,4.327812442864459
nonseasonal_dissolved,Study 2,Study 2.a,210,none,0.42857142857142855,NA,4.936619804938515
nonseasonal_dissolved,Study 2,Study 2.a,213,none,0.42857142857142855,NA,6.097299655744171
nonseasonal_dissolved,Study 2,Study 2.a,218,none,0.7142857142857143,NA,3.9891102369077727
nonseasonal_dissolved,Study 2,Study 2.a,221,none,0.42857142857142855,NA,3.6124710940509805
nonseasonal_dissolved,Study 2,Study 2.a,224,none,0.42857142857142855,NA,5.2870455753776975
nonseasonal_dissolved,Study 2,Study 2.a,226,none,0.2857142857142857,NA,5.7841558930441845
nonseasonal_dissolved,Study 2,Study 2.a,228,none,0.2857142857142857,NA,6.551845433479401
nonseasonal_dissolved,Study 2,Study 2.a,232,none,0.5714285714285714,NA,4.879276898479545
nonseasonal_dissolved,Study 2,Study 2.a,233,none,0.14285714285714285,NA,6.620819084603217
nonseasonal_dissolved,Study 2,Study 2.a,238,none,0.7142857142857143,NA,9.609302389015406
nonseasonal_dissolved,Study 2,Study 2.a,242,none,0.5714285714285714,NA,5.204711521481563
nonseasonal_dissolved,Study 2,Study 2.a,245,none,0.42857142857142855,NA,4.7913152995545785
nonseasonal_dissolved,Study 2,Study 2.a,247,none,0.2857142857142857,NA,4.6490296794630295
nonseasonal_dissolved,Study 2,Study 2.a,248,none,0.14285714285714285,NA,3.7109611653423347
nonseasonal_dissolved,Study 2,Study 2.a,249,none,0.14285714285714285,NA,5.999052388174102
nonseasonal_dissolved,Study 2,Study 2.a,252,none,0.42857142857142855,NA,4.79206914887625
nonseasonal_dissolved,Study 2,Study 2.a,253,none,0.14285714285714285,NA,5.43062258737274
nonseasonal_dissolved,Study 2,Study 2.a,255,none,0.2857142857142857,NA,4.829854495670901
nonseasonal_dissolved,Study 2,Study 2.a,259,none,0.5714285714285714,NA,3.5699618160163427
nonseasonal_dissolved,Study 2,Study 2.a,260,none,0.14285714285714285,NA,8.17651277612929
nonseasonal_dissolved,Study 2,Study 2.a,261,none,0.14285714285714285,NA,10.824279792708428
nonseasonal_dissolved,Study 2,Study 2.a,263,none,0.2857142857142857,NA,7.925121621581873
nonseasonal_dissolved,Study 2,Study 2.a,266,none,0.42857142857142855,NA,10.23826053933715
nonseasonal_dissolved,Study 2,Study 2.a,268,none,0.2857142857142857,NA,6.515497986150238
nonseasonal_dissolved,Study 2,Study 2.a,270,none,0.2857142857142857,NA,6.063560567884006
nonseasonal_dissolved,Study 2,Study 2.a,273,none,0.42857142857142855,NA,4.2821132287590435
nonseasonal_dissolved,Study 2,Study 2.a,276,none,0.42857142857142855,NA,17.35774437644561
nonseasonal_dissolved,Study 2,Study 2.a,280,none,0.5714285714285714,NA,10.577907065110159
nonseasonal_dissolved,Study 2,Study 2.a,283,none,0.42857142857142855,NA,3.441111600141393
nonseasonal_dissolved,Study 2,Study 2.a,284,none,0.14285714285714285,NA,3.465476277192405
nonseasonal_dissolved,Study 2,Study 2.a,287,none,0.42857142857142855,NA,3.3076398598020917
nonseasonal_dissolved,Study 2,Study 2.a,290,none,0.42857142857142855,NA,3.9002516635080138
nonseasonal_dissolved,Study 2,Study 2.a,295,none,0.7142857142857143,NA,3.014832354202069
nonseasonal_dissolved,Study 2,Study 2.a,296,none,0.14285714285714285,NA,3.6204570461497267
nonseasonal_dissolved,Study 2,Study 2.a,301,none,0.7142857142857143,NA,3.0735654435542528
nonseasonal_dissolved,Study 2,Study 2.a,304,none,0.42857142857142855,NA,3.871327807156742
nonseasonal_dissolved,Study 2,Study 2.a,307,none,0.42857142857142855,NA,4.294312333719968
nonseasonal_dissolved,Study 2,Study 2.a,310,none,0.42857142857142855,NA,4.714730999520144
nonseasonal_dissolved,Study 2,Study 2.a,312,none,0.2857142857142857,NA,4.663078352541888
nonseasonal_dissolved,Study 2,Study 2.a,315,none,0.42857142857142855,NA,3.2825593162442397
nonseasonal_dissolved,Study 2,Study 2.a,317,none,0.2857142857142857,NA,3.2218638350250703
nonseasonal_dissolved,Study 2,Study 2.a,322,none,0.7142857142857143,NA,3.541578308858061
nonseasonal_dissolved,Study 2,Study 2.a,324,none,0.2857142857142857,NA,2.925565494872651
nonseasonal_dissolved,Study 2,Study 2.a,326,none,0.2857142857142857,NA,3.2976751111315803
nonseasonal_dissolved,Study 2,Study 2.a,329,left,0.42857142857142855,NA,0.14555256064690242
nonseasonal_dissolved,Study 2,Study 2.a,332,none,0.42857142857142855,NA,0.21726712904321124
nonseasonal_dissolved,Study 2,Study 2.a,336,none,0.5714285714285714,NA,0.431262942380957
nonseasonal_dissolved,Study 2,Study 2.a,338,none,0.2857142857142857,NA,0.6178718452375086
nonseasonal_dissolved,Study 2,Study 2.a,345,none,1,NA,1.08305347986006
nonseasonal_dissolved,Study 2,Study 2.a,347,none,0.2857142857142857,NA,1.2774843145060684
nonseasonal_dissolved,Study 2,Study 2.a,352,none,0.7142857142857143,NA,1.422923177518389
nonseasonal_dissolved,Study 2,Study 2.a,359,none,1,NA,2.301313664534519
nonseasonal_dissolved,Study 2,Study 2.a,361,none,0.2857142857142857,NA,2.118960596833364
nonseasonal_dissolved,Study 2,Study 2.a,364,none,0.42857142857142855,NA,2.7171419604885148
nonseasonal_dissolved,Study 2,Study 2.a,367,none,0.42857142857142855,NA,0.6789259852185308
nonseasonal_dissolved,Study 2,Study 2.a,371,none,0.5714285714285714,NA,1.055548222327147
nonseasonal_dissolved,Study 2,Study 2.a,372,none,0.14285714285714285,NA,0.6776988183887915
nonseasonal_dissolved,Study 2,Study 2.a,375,none,0.42857142857142855,NA,0.9345210483815057
nonseasonal_dissolved,Study 2,Study 2.a,379,none,0.5714285714285714,NA,1.132248471254232
nonseasonal_dissolved,Study 2,Study 2.a,382,none,0.42857142857142855,NA,1.5526869855442107
nonseasonal_dissolved,Study 2,Study 2.a,384,none,0.2857142857142857,NA,1.7155063289885035
nonseasonal_dissolved,Study 2,Study 2.a,394,none,1.4285714285714286,NA,1.6729478719280317
nonseasonal_dissolved,Study 4,Study 4.a,-126,none,0,NA,71.71332125118931
nonseasonal_dissolved,Study 4,Study 4.a,-122,none,0.5714285714285714,NA,72.64491842454736
nonseasonal_dissolved,Study 4,Study 4.a,-119,none,0.42857142857142855,NA,73.98794664233326
nonseasonal_dissolved,Study 4,Study 4.a,-115,none,0.5714285714285714,NA,35.600379071111576
nonseasonal_dissolved,Study 4,Study 4.a,-112,none,0.42857142857142855,NA,38.78187034341477
nonseasonal_dissolved,Study 4,Study 4.a,-108,none,0.5714285714285714,NA,41.30933053850642
nonseasonal_dissolved,Study 4,Study 4.a,-105,none,0.42857142857142855,NA,25.5635430562106
nonseasonal_dissolved,Study 4,Study 4.a,-101,none,0.5714285714285714,NA,57.37068740752897
nonseasonal_dissolved,Study 4,Study 4.a,-98,none,0.42857142857142855,NA,68.23432230728227
nonseasonal_dissolved,Study 4,Study 4.a,-94,none,0.5714285714285714,NA,88.51916351661885
nonseasonal_dissolved,Study 4,Study 4.a,-91,none,0.42857142857142855,NA,177.03243735797625
nonseasonal_dissolved,Study 4,Study 4.a,-80,none,1.5714285714285714,NA,116.07325691388385
nonseasonal_dissolved,Study 4,Study 4.a,-77,none,0.42857142857142855,NA,114.79181275659897
nonseasonal_dissolved,Study 4,Study 4.a,-73,none,0.5714285714285714,NA,104.17530532050746
nonseasonal_dissolved,Study 4,Study 4.a,-70,none,0.42857142857142855,NA,119.82413083116334
nonseasonal_dissolved,Study 4,Study 4.a,-66,none,0.5714285714285714,NA,155.45547764181237
nonseasonal_dissolved,Study 4,Study 4.a,-63,none,0.42857142857142855,NA,156.84576891895003
nonseasonal_dissolved,Study 4,Study 4.a,-59,none,0.5714285714285714,NA,195.90523924455871
nonseasonal_dissolved,Study 4,Study 4.a,-56,none,0.42857142857142855,NA,68.22781514751388
nonseasonal_dissolved,Study 4,Study 4.a,-49,none,1,NA,94.4013003436298
nonseasonal_dissolved,Study 4,Study 4.a,-45,none,0.5714285714285714,NA,105.93037137565419
nonseasonal_dissolved,Study 4,Study 4.a,-42,none,0.42857142857142855,NA,139.94591517279432
nonseasonal_dissolved,Study 4,Study 4.a,-38,none,0.5714285714285714,NA,139.89997218040313
nonseasonal_dissolved,Study 4,Study 4.a,-35,none,0.42857142857142855,NA,108.50977167920145
nonseasonal_dissolved,Study 4,Study 4.a,-28,none,1,NA,95.64680862805324
nonseasonal_dissolved,Study 4,Study 4.a,-24,none,0.5714285714285714,NA,129.8994182675575
nonseasonal_dissolved,Study 4,Study 4.a,-21,none,0.42857142857142855,NA,281.1135587075184
nonseasonal_dissolved,Study 4,Study 4.a,-17,none,0.5714285714285714,NA,248.03692336090035
nonseasonal_dissolved,Study 4,Study 4.a,-14,none,0.42857142857142855,NA,185.29069916796035
nonseasonal_dissolved,Study 4,Study 4.a,-10,none,0.5714285714285714,NA,309.52520789994134
nonseasonal_dissolved,Study 4,Study 4.a,-7,none,0.42857142857142855,NA,172.84309160192288
nonseasonal_dissolved,Study 4,Study 4.a,0,none,1,NA,137.8249650707885
nonseasonal_dissolved,Study 4,Study 4.a,4,none,0.5714285714285714,NA,410.97146567766976
nonseasonal_dissolved,Study 4,Study 4.a,7,none,0.42857142857142855,NA,261.5200336698741
nonseasonal_dissolved,Study 4,Study 4.a,11,none,0.5714285714285714,NA,265.43663755246985
nonseasonal_dissolved,Study 4,Study 4.a,14,none,0.42857142857142855,NA,248.88019639032788
nonseasonal_dissolved,Study 4,Study 4.a,18,none,0.5714285714285714,NA,427.043817260453
nonseasonal_dissolved,Study 4,Study 4.a,21,none,0.42857142857142855,NA,1698.2369868294684
nonseasonal_dissolved,Study 4,Study 4.a,25,none,0.5714285714285714,NA,640.0117919862166
nonseasonal_dissolved,Study 4,Study 4.a,28,none,0.42857142857142855,NA,509.18240157566606
nonseasonal_dissolved,Study 4,Study 4.a,35,none,1,NA,265.3699062065209
nonseasonal_dissolved,Study 4,Study 4.a,39,none,0.5714285714285714,NA,1447.0513361317
nonseasonal_dissolved,Study 4,Study 4.a,42,none,0.42857142857142855,NA,682.4370717943597
nonseasonal_dissolved,Study 4,Study 4.a,46,none,0.5714285714285714,NA,532.4934513969174
nonseasonal_dissolved,Study 4,Study 4.a,49,none,0.42857142857142855,NA,391.7999036437015
nonseasonal_dissolved,Study 4,Study 4.a,53,none,0.5714285714285714,NA,229.5941224484828
nonseasonal_dissolved,Study 4,Study 4.a,60,none,1,NA,196.11746443921774
nonseasonal_dissolved,Study 4,Study 4.a,63,none,0.42857142857142855,NA,228.41205356765053
nonseasonal_dissolved,Study 4,Study 4.a,67,none,0.5714285714285714,NA,177.39193650376095
nonseasonal_dissolved,Study 4,Study 4.a,70,none,0.42857142857142855,NA,245.05359911042865
nonseasonal_dissolved,Study 4,Study 4.a,74,none,0.5714285714285714,NA,268.58913407178323
nonseasonal_dissolved,Study 4,Study 4.a,77,none,0.42857142857142855,NA,214.8062961726821
nonseasonal_dissolved,Study 4,Study 4.a,81,none,0.5714285714285714,NA,157.87835649939305
nonseasonal_dissolved,Study 4,Study 4.a,84,none,0.42857142857142855,NA,77.42276298242274
nonseasonal_dissolved,Study 4,Study 4.a,88,none,0.5714285714285714,NA,178.29624195319917
nonseasonal_dissolved,Study 4,Study 4.a,91,none,0.42857142857142855,NA,136.01717586428248
nonseasonal_dissolved,Study 4,Study 4.a,95,none,0.5714285714285714,NA,111.61151878623967
nonseasonal_dissolved,Study 4,Study 4.a,98,none,0.42857142857142855,NA,152.01464397521013
nonseasonal_dissolved,Study 4,Study 4.a,102,none,0.5714285714285714,NA,1765.7076271054643
nonseasonal_dissolved,Study 4,Study 4.a,105,none,0.42857142857142855,NA,775.4527704469747
nonseasonal_dissolved,Study 4,Study 4.a,109,none,0.5714285714285714,NA,397.8549757670434
nonseasonal_dissolved,Study 4,Study 4.a,112,none,0.42857142857142855,NA,244.1115749808125
nonseasonal_dissolved,Study 4,Study 4.a,116,none,0.5714285714285714,NA,210.03754668349356
nonseasonal_dissolved,Study 4,Study 4.a,119,none,0.42857142857142855,NA,239.90595897845816
nonseasonal_dissolved,Study 4,Study 4.a,123,none,0.5714285714285714,NA,161.749670550147
nonseasonal_dissolved,Study 4,Study 4.a,126,none,0.42857142857142855,NA,134.18970506052136
nonseasonal_dissolved,Study 4,Study 4.a,130,none,0.5714285714285714,NA,122.68243155609942
nonseasonal_dissolved,Study 4,Study 4.a,133,none,0.42857142857142855,NA,135.87999684787138
nonseasonal_dissolved,Study 4,Study 4.a,137,none,0.5714285714285714,NA,167.3112971618549
nonseasonal_dissolved,Study 4,Study 4.a,140,none,0.42857142857142855,NA,166.95382104377666
nonseasonal_dissolved,Study 4,Study 4.a,147,none,1,NA,188.07477557446322
nonseasonal_dissolved,Study 4,Study 4.a,151,none,0.5714285714285714,NA,141.4662297550054
nonseasonal_dissolved,Study 4,Study 4.a,154,none,0.42857142857142855,NA,135.98348285032094
nonseasonal_dissolved,Study 4,Study 4.a,158,none,0.5714285714285714,NA,83.87344029583609
nonseasonal_dissolved,Study 4,Study 4.a,161,none,0.42857142857142855,NA,117.79336234518
nonseasonal_dissolved,Study 4,Study 4.a,165,none,0.5714285714285714,NA,103.27396067329909
nonseasonal_dissolved,Study 4,Study 4.a,168,none,0.42857142857142855,NA,300.8478353539206
nonseasonal_dissolved,Study 4,Study 4.a,172,none,0.5714285714285714,NA,189.97715974528944
nonseasonal_dissolved,Study 4,Study 4.a,175,none,0.42857142857142855,NA,433.22947029228186
nonseasonal_dissolved,Study 4,Study 4.a,179,none,0.5714285714285714,NA,299.1040027324856
nonseasonal_dissolved,Study 4,Study 4.a,182,none,0.42857142857142855,NA,210.2440778787532
nonseasonal_dissolved,Study 4,Study 4.a,186,none,0.5714285714285714,NA,165.57800114188373
nonseasonal_dissolved,Study 4,Study 4.a,190,none,0.5714285714285714,NA,64.34034537867055
nonseasonal_dissolved,Study 4,Study 4.a,194,none,0.5714285714285714,NA,89.88844884129726
nonseasonal_dissolved,Study 4,Study 4.a,197,none,0.42857142857142855,NA,152.12169191071453
nonseasonal_dissolved,Study 4,Study 4.a,201,none,0.5714285714285714,NA,176.38840750934818
nonseasonal_dissolved,Study 4,Study 4.a,204,none,0.42857142857142855,NA,169.09037823551168
nonseasonal_dissolved,Study 4,Study 4.a,208,none,0.5714285714285714,NA,151.88274010904524
nonseasonal_dissolved,Study 4,Study 4.a,211,none,0.42857142857142855,NA,173.53478644216096
nonseasonal_dissolved,Study 4,Study 4.a,215,none,0.5714285714285714,NA,165.72478536482836
nonseasonal_dissolved,Study 4,Study 4.a,218,none,0.42857142857142855,NA,199.56811631922633
nonseasonal_dissolved,Study 4,Study 4.a,222,none,0.5714285714285714,NA,237.1539656569479
nonseasonal_dissolved,Study 4,Study 4.a,225,none,0.42857142857142855,NA,221.17443878520692
nonseasonal_dissolved,Study 4,Study 4.a,229,none,0.5714285714285714,NA,157.1314962589912
nonseasonal_dissolved,Study 4,Study 4.a,232,none,0.42857142857142855,NA,138.81176192094736
nonseasonal_dissolved,Study 4,Study 4.a,236,none,0.5714285714285714,NA,117.11626386415517
nonseasonal_dissolved,Study 4,Study 4.a,239,none,0.42857142857142855,NA,97.83503554516541
nonseasonal_dissolved,Study 4,Study 4.a,243,none,0.5714285714285714,NA,108.01096660557164
nonseasonal_dissolved,Study 4,Study 4.a,246,none,0.42857142857142855,NA,133.8962923667162
nonseasonal_dissolved,Study 4,Study 4.a,250,none,0.5714285714285714,NA,113.80981161854393
nonseasonal_dissolved,Study 4,Study 4.a,253,none,0.42857142857142855,NA,139.98878600050108
nonseasonal_dissolved,Study 4,Study 4.a,257,none,0.5714285714285714,NA,114.04942434762043
nonseasonal_dissolved,Study 4,Study 4.a,260,none,0.42857142857142855,NA,101.20129200070062
nonseasonal_dissolved,Study 4,Study 4.a,264,none,0.5714285714285714,NA,97.88936176396747
nonseasonal_dissolved,Study 4,Study 4.a,267,none,0.42857142857142855,NA,116.62287318383453
nonseasonal_dissolved,Study 4,Study 4.a,271,none,0.5714285714285714,NA,104.97274486462375
nonseasonal_dissolved,Study 4,Study 4.a,274,none,0.42857142857142855,NA,122.22281473895876
nonseasonal_dissolved,Study 4,Study 4.a,281,none,1,NA,148.93229068692077
nonseasonal_dissolved,Study 4,Study 4.a,285,none,0.5714285714285714,NA,139.9680080236186
nonseasonal_dissolved,Study 4,Study 4.a,299,none,2,NA,105.93206601567564
nonseasonal_dissolved,Study 4,Study 4.a,302,none,0.42857142857142855,NA,127.23213307295856
nonseasonal_dissolved,Study 4,Study 4.a,306,none,0.5714285714285714,NA,80.38940658125148
nonseasonal_dissolved,Study 4,Study 4.a,309,none,0.42857142857142855,NA,82.57248416261889
nonseasonal_dissolved,Study 4,Study 4.a,316,none,1,NA,61.82748165331383
nonseasonal_dissolved,Study 4,Study 4.a,320,none,0.5714285714285714,NA,65.17876014578943
nonseasonal_dissolved,Study 4,Study 4.a,323,none,0.42857142857142855,NA,81.27244861697632
nonseasonal_dissolved,Study 4,Study 4.a,330,none,1,NA,76.5124888662117
nonseasonal_dissolved,Study 4,Study 4.a,334,none,0.5714285714285714,NA,90.69721835878434
nonseasonal_dissolved,Study 4,Study 4.a,337,none,0.42857142857142855,NA,71.580297461669
nonseasonal_dissolved,Study 4,Study 4.a,344,none,1,NA,76.11677689182474
nonseasonal_dissolved,Study 4,Study 4.a,351,none,1,NA,120.10659622552471
nonseasonal_dissolved,Study 4,Study 4.a,358,none,1,NA,150.3043792107335
nonseasonal_dissolved,Study 4,Study 4.a,365,none,1,NA,507.6316962340302
nonseasonal_dissolved,Study 4,Study 4.a,372,none,1,NA,227.55189837984904
nonseasonal_dissolved,Study 4,Study 4.a,379,none,1,NA,335.2992555617825
nonseasonal_dissolved,Study 4,Study 4.a,386,none,1,NA,202.98555256524432
nonseasonal_dissolved,Study 4,Study 4.a,393,none,1,NA,162.8601565408937
nonseasonal_dissolved,Study 4,Study 4.a,400,none,1,NA,188.22469729605146
nonseasonal_dissolved,Study 4,Study 4.a,407,none,1,NA,367.6212075490348
nonseasonal_dissolved,Study 4,Study 4.a,414,none,1,NA,203.82133146146288
nonseasonal_dissolved,Study 4,Study 4.a,421,none,1,NA,115.73214315524358
nonseasonal_dissolved,Study 4,Study 4.a,428,none,1,NA,117.44313772630476
nonseasonal_dissolved,Study 4,Study 4.a,435,none,1,NA,136.40572075448569
nonseasonal_dissolved,Study 4,Study 4.a,442,none,1,NA,135.77540486589695
nonseasonal_dissolved,Study 4,Study 4.a,449,none,1,NA,118.10996282238095
nonseasonal_dissolved,Study 4,Study 4.a,456,none,1,NA,90.27427251510615
nonseasonal_dissolved,Study 4,Study 4.a,463,none,1,NA,726.973287559188
nonseasonal_dissolved,Study 4,Study 4.a,470,left,1,NA,0.14555256064690242
nonseasonal_dissolved,Study 4,Study 4.a,477,left,1,NA,0.14555256064690242
nonseasonal_dissolved,Study 4,Study 4.a,484,none,1,NA,1.7236411135785112
nonseasonal_dissolved,Study 4,Study 4.a,491,none,1,NA,14.253608794367226
nonseasonal_dissolved,Study 4,Study 4.a,498,none,1,NA,35.5122535880427
nonseasonal_dissolved,Study 4,Study 4.a,505,none,1,NA,32.76763768858309
nonseasonal_dissolved,Study 4,Study 4.a,512,none,1,NA,48.41390291771172
nonseasonal_dissolved,Study 4,Study 4.a,519,none,1,NA,49.885802016312226
nonseasonal_dissolved,Study 4,Study 4.b,-126,none,0,NA,223.00368514911725
nonseasonal_dissolved,Study 4,Study 4.b,-122,none,0.5714285714285714,NA,199.95680623840457
nonseasonal_dissolved,Study 4,Study 4.b,-119,none,0.42857142857142855,NA,219.85679175524615
nonseasonal_dissolved,Study 4,Study 4.b,-115,none,0.5714285714285714,NA,267.81290351818035
nonseasonal_dissolved,Study 4,Study 4.b,-112,none,0.42857142857142855,NA,248.73345003034996
nonseasonal_dissolved,Study 4,Study 4.b,-108,none,0.5714285714285714,NA,783.9509189381602
nonseasonal_dissolved,Study 4,Study 4.b,-105,none,0.42857142857142855,NA,522.1018546847432
nonseasonal_dissolved,Study 4,Study 4.b,-101,none,0.5714285714285714,NA,410.52276001399935
nonseasonal_dissolved,Study 4,Study 4.b,-98,none,0.42857142857142855,NA,450.36418561554814
nonseasonal_dissolved,Study 4,Study 4.b,-94,none,0.5714285714285714,NA,294.66583215883674
nonseasonal_dissolved,Study 4,Study 4.b,-91,none,0.42857142857142855,NA,230.95224012419652
nonseasonal_dissolved,Study 4,Study 4.b,-80,none,1.5714285714285714,NA,255.26261227928
nonseasonal_dissolved,Study 4,Study 4.b,-77,none,0.42857142857142855,NA,361.1979900221707
nonseasonal_dissolved,Study 4,Study 4.b,-73,none,0.5714285714285714,NA,273.66843038428686
nonseasonal_dissolved,Study 4,Study 4.b,-70,none,0.42857142857142855,NA,250.21211555602795
nonseasonal_dissolved,Study 4,Study 4.b,-66,none,0.5714285714285714,NA,234.27844321112045
nonseasonal_dissolved,Study 4,Study 4.b,-63,none,0.42857142857142855,NA,203.9581081040079
nonseasonal_dissolved,Study 4,Study 4.b,-59,none,0.5714285714285714,NA,218.42027984751792
nonseasonal_dissolved,Study 4,Study 4.b,-56,none,0.42857142857142855,NA,184.0732459210575
nonseasonal_dissolved,Study 4,Study 4.b,-49,none,1,NA,191.12916809319836
nonseasonal_dissolved,Study 4,Study 4.b,-45,none,0.5714285714285714,NA,256.10482694848855
nonseasonal_dissolved,Study 4,Study 4.b,-42,none,0.42857142857142855,NA,203.52987976214953
nonseasonal_dissolved,Study 4,Study 4.b,-35,none,1,NA,189.03073254038497
nonseasonal_dissolved,Study 4,Study 4.b,-28,left,1,NA,0.14555256064690242
nonseasonal_dissolved,Study 4,Study 4.b,-24,left,0.5714285714285714,NA,0.14555256064690242
nonseasonal_dissolved,Study 4,Study 4.b,-21,none,0.42857142857142855,NA,0.5672495223267667
nonseasonal_dissolved,Study 4,Study 4.b,-17,none,0.5714285714285714,NA,1.854486725167121
nonseasonal_dissolved,Study 4,Study 4.b,-14,none,0.42857142857142855,NA,6.939089634299514
nonseasonal_dissolved,Study 4,Study 4.b,-10,none,0.5714285714285714,NA,18.950945058250024
nonseasonal_dissolved,Study 4,Study 4.b,-7,none,0.42857142857142855,NA,34.75471808498328
nonseasonal_dissolved,Study 4,Study 4.b,0,none,1,NA,69.88502646889788
nonseasonal_dissolved,Study 4,Study 4.b,4,none,0.5714285714285714,NA,103.04329543474479
nonseasonal_dissolved,Study 4,Study 4.b,7,none,0.42857142857142855,NA,133.25424498555176
nonseasonal_dissolved,Study 4,Study 4.b,11,none,0.5714285714285714,NA,188.19506684557084
nonseasonal_dissolved,Study 4,Study 4.b,14,none,0.42857142857142855,NA,161.88683349696447
nonseasonal_dissolved,Study 4,Study 4.b,18,none,0.5714285714285714,NA,210.32263328056467
nonseasonal_dissolved,Study 4,Study 4.b,21,none,0.42857142857142855,NA,178.28370590522775
nonseasonal_dissolved,Study 4,Study 4.b,25,none,0.5714285714285714,NA,415.8572062620128
nonseasonal_dissolved,Study 4,Study 4.b,28,none,0.42857142857142855,NA,146.10430197840472
nonseasonal_dissolved,Study 4,Study 4.b,35,none,1,NA,139.39609762043713
nonseasonal_dissolved,Study 4,Study 4.b,39,none,0.5714285714285714,NA,132.72359606809275
nonseasonal_dissolved,Study 4,Study 4.b,42,none,0.42857142857142855,NA,118.27877273513964
nonseasonal_dissolved,Study 4,Study 4.b,46,none,0.5714285714285714,NA,75.19840839389839
nonseasonal_dissolved,Study 4,Study 4.b,49,none,0.42857142857142855,NA,73.87529218356626
nonseasonal_dissolved,Study 4,Study 4.b,53,none,0.5714285714285714,NA,412.2598634285041
nonseasonal_dissolved,Study 4,Study 4.b,60,none,1,NA,140.38572624126536
nonseasonal_dissolved,Study 4,Study 4.b,63,none,0.42857142857142855,NA,122.29267157395155
nonseasonal_dissolved,Study 4,Study 4.b,67,none,0.5714285714285714,NA,103.13849848915896
nonseasonal_dissolved,Study 4,Study 4.b,70,none,0.42857142857142855,NA,95.10972651474555
nonseasonal_dissolved,Study 4,Study 4.b,74,none,0.5714285714285714,NA,98.00836894115817
nonseasonal_dissolved,Study 4,Study 4.b,77,none,0.42857142857142855,NA,69.16287558829694
nonseasonal_dissolved,Study 4,Study 4.b,81,none,0.5714285714285714,NA,87.29334191997677
nonseasonal_dissolved,Study 4,Study 4.b,84,none,0.42857142857142855,NA,67.28239933740922
nonseasonal_dissolved,Study 4,Study 4.b,88,none,0.5714285714285714,NA,75.31335625624152
nonseasonal_dissolved,Study 4,Study 4.b,91,none,0.42857142857142855,NA,73.25314566975266
nonseasonal_dissolved,Study 4,Study 4.b,95,none,0.5714285714285714,NA,91.40463081694863
nonseasonal_dissolved,Study 4,Study 4.b,98,none,0.42857142857142855,NA,95.54512938416416
nonseasonal_dissolved,Study 4,Study 4.b,102,none,0.5714285714285714,NA,184.51541256432748
nonseasonal_dissolved,Study 4,Study 4.b,105,none,0.42857142857142855,NA,183.38110647357612
nonseasonal_dissolved,Study 4,Study 4.b,109,none,0.5714285714285714,NA,124.85634709272951
nonseasonal_dissolved,Study 4,Study 4.b,112,none,0.42857142857142855,NA,74.50361185668633
nonseasonal_dissolved,Study 4,Study 4.b,116,none,0.5714285714285714,NA,36.8300383590984
nonseasonal_dissolved,Study 4,Study 4.b,119,none,0.42857142857142855,NA,48.42373783310033
nonseasonal_dissolved,Study 4,Study 4.b,123,none,0.5714285714285714,NA,112.66493783660593
nonseasonal_dissolved,Study 4,Study 4.b,126,none,0.42857142857142855,NA,106.04193613514404
